# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jan 14 16:34:50 2026
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1
# CONSTRAINT:  and pl_controv_flag = 0)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,discoverymethod,disc_year,disc_facility,pl_controv_flag,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,sy_dist,sy_disterr1,sy_disterr2,releasedate
Kepler-1816 b,Kepler-1816,1,Transit,2021,Kepler,0,1.96793970,,,0,437.82300000,3.59900000,-3.59900000,2021-12-05
Kepler-1817 b,Kepler-1817,1,Transit,2021,Kepler,0,2.27349126,,,0,748.56900000,12.97200000,-12.54500000,2021-12-05
Kepler-1818 b,Kepler-1818,1,Transit,2021,Kepler,0,1.71360684,,,0,1034.59000000,22.75000000,-21.82000000,2021-12-05
Kepler-1819 b,Kepler-1819,1,Transit,2021,Kepler,0,3.90351256,,,0,1363.19000000,52.74000000,-49.00000000,2021-12-05
Kepler-182 b,Kepler-182,1,Transit,2014,Kepler,0,2.58000000,1.18000000,-1.18000000,0,1549.09000000,50.53000000,-50.53000000,2014-05-14
Kepler-182 c,Kepler-182,1,Transit,2014,Kepler,0,3.43000000,1.53000000,-1.53000000,0,1549.09000000,50.53000000,-50.53000000,2014-05-14
Kepler-1820 b,Kepler-1820,1,Transit,2021,Kepler,0,3.11883067,,,0,1425.39000000,59.70000000,-55.15000000,2021-12-05
Kepler-1821 b,Kepler-1821,1,Transit,2021,Kepler,0,2.59248115,,,0,799.69900000,12.03650000,-12.03650000,2021-12-05
Kepler-1822 b,Kepler-1822,1,Transit,2021,Kepler,0,2.64755943,,,0,897.59700000,30.69900000,-28.76600000,2021-12-05
Kepler-1823 b,Kepler-1823,1,Transit,2021,Kepler,0,2.08612680,,,0,724.97100000,8.52400000,-8.33100000,2021-12-05
Kepler-1824 b,Kepler-1824,1,Transit,2021,Kepler,0,2.38127597,,,0,1040.10000000,26.41000000,-25.15000000,2021-12-05
Kepler-1825 b,Kepler-1825,1,Transit,2021,Kepler,0,1.42200732,,,0,430.25400000,3.34400000,-3.34400000,2021-12-05
Kepler-1826 b,Kepler-1826,1,Transit,2021,Kepler,0,1.47519116,,,0,336.95200000,3.15750000,-3.15750000,2021-12-05
Kepler-1827 b,Kepler-1827,1,Transit,2021,Kepler,0,1.85644292,,,0,686.46100000,7.86300000,-7.86300000,2021-12-05
Kepler-1828 b,Kepler-1828,1,Transit,2021,Kepler,0,2.11598626,,,0,871.81000000,17.89350000,-17.89350000,2021-12-05
Kepler-1829 b,Kepler-1829,1,Transit,2021,Kepler,0,2.47887001,,,0,679.92100000,9.73400000,-9.46700000,2021-12-05
Kepler-183 b,Kepler-183,1,Transit,2014,Kepler,0,2.06000000,0.89000000,-0.89000000,0,1050.64000000,27.69000000,-27.69000000,2014-05-14
Kepler-183 c,Kepler-183,1,Transit,2014,Kepler,0,2.27000000,0.98000000,-0.98000000,0,1050.64000000,27.69000000,-27.69000000,2014-05-14
Kepler-1830 b,Kepler-1830,1,Transit,2021,Kepler,0,3.32992941,,,0,1056.88000000,19.18500000,-19.18500000,2021-12-05
Kepler-1831 b,Kepler-1831,1,Transit,2021,Kepler,0,1.97019818,,,0,1053.49000000,20.97000000,-20.19000000,2021-12-05
Kepler-1832 b,Kepler-1832,1,Transit,2021,Kepler,0,1.22719556,,,0,486.17400000,5.37150000,-5.37150000,2021-12-05
Kepler-1833 b,Kepler-1833,1,Transit,2021,Kepler,0,1.30027362,,,0,591.60200000,7.58300000,-7.39600000,2021-12-05
Kepler-1834 b,Kepler-1834,1,Transit,2021,Kepler,0,1.45938340,,,0,500.39500000,8.32600000,-8.06300000,2021-12-05
Kepler-1834 c,Kepler-1834,1,Transit,2023,Kepler,0,1.22000000,0.05000000,-0.08000000,0,500.39500000,8.32600000,-8.06300000,2017-05-08
Kepler-1835 b,Kepler-1835,1,Transit,2021,Kepler,0,3.53387773,,,0,1404.38000000,54.70000000,-50.82000000,2021-12-05
Kepler-1836 b,Kepler-1836,1,Transit,2021,Kepler,0,2.55303229,,,0,1472.62000000,71.77000000,-65.50000000,2021-12-05
Kepler-1837 b,Kepler-1837,1,Transit,2021,Kepler,0,2.06673842,,,0,1229.18000000,48.31000000,-44.85000000,2021-12-05
Kepler-1838 b,Kepler-1838,1,Transit,2021,Kepler,0,1.66049425,,,0,451.24200000,4.86600000,-4.76500000,2021-12-05
Kepler-1839 b,Kepler-1839,1,Transit,2021,Kepler,0,1.94937590,,,0,1136.60000000,24.98000000,-23.95000000,2021-12-05
Kepler-184 b,Kepler-184,1,Transit,2014,Kepler,0,2.36000000,1.33000000,-1.33000000,0,610.32600000,6.01150000,-6.01150000,2014-05-14
Kepler-184 c,Kepler-184,1,Transit,2014,Kepler,0,1.97000000,1.11000000,-1.11000000,0,610.32600000,6.01150000,-6.01150000,2014-05-14
Kepler-184 d,Kepler-184,1,Transit,2014,Kepler,0,2.49000000,1.41000000,-1.41000000,0,610.32600000,6.01150000,-6.01150000,2014-05-14
Kepler-1840 b,Kepler-1840,1,Transit,2021,Kepler,0,2.77771129,,,0,513.10700000,6.72050000,-6.72050000,2021-12-05
Kepler-1841 b,Kepler-1841,1,Transit,2021,Kepler,0,1.48912557,,,0,631.70000000,7.42200000,-7.25500000,2021-12-05
Kepler-1842 b,Kepler-1842,1,Transit,2021,Kepler,0,2.35388681,,,0,923.55100000,19.23300000,-18.47800000,2021-12-05
Kepler-1843 b,Kepler-1843,1,Transit,2021,Kepler,0,2.70909809,,,0,784.62500000,14.02300000,-14.02300000,2021-12-05
Kepler-1844 b,Kepler-1844,1,Transit,2021,Kepler,0,3.03648191,,,0,1804.36000000,133.03000000,-116.21000000,2021-12-05
Kepler-1845 b,Kepler-1845,1,Transit,2021,Kepler,0,2.43836702,,,0,710.72400000,17.04500000,-17.04500000,2021-12-05
Kepler-1846 b,Kepler-1846,1,Transit,2021,Kepler,0,1.76378826,,,0,374.61500000,2.41550000,-2.41550000,2021-12-05
Kepler-1847 b,Kepler-1847,1,Transit,2021,Kepler,0,2.74516914,,,0,1693.86000000,128.57000000,-111.91000000,2021-12-05
Kepler-1848 b,Kepler-1848,1,Transit,2021,Kepler,0,1.40885390,,,0,309.69600000,1.51800000,-1.50400000,2021-12-05
Kepler-1849 b,Kepler-1849,1,Transit,2021,Kepler,0,2.38685349,,,0,631.88400000,11.75200000,-11.33700000,2021-12-05
Kepler-185 b,Kepler-185,1,Transit,2014,Kepler,0,1.17000000,0.67000000,-0.67000000,0,466.73500000,4.74400000,-4.65200000,2014-05-14
Kepler-185 c,Kepler-185,1,Transit,2014,Kepler,0,2.02000000,1.17000000,-1.17000000,0,466.73500000,4.74400000,-4.65200000,2014-05-14
Kepler-1850 b,Kepler-1850,1,Transit,2021,Kepler,0,0.72909663,,,0,250.19900000,1.33300000,-1.31900000,2021-12-05
Kepler-1851 b,Kepler-1851,1,Transit,2021,Kepler,0,3.90012032,,,0,1589.81000000,75.41000000,-69.00000000,2021-12-05
Kepler-1852 b,Kepler-1852,1,Transit,2021,Kepler,0,1.88610592,,,0,772.48100000,15.69300000,-15.09100000,2021-12-05
Kepler-1853 b,Kepler-1853,1,Transit,2021,Kepler,0,1.51862272,,,0,562.34800000,8.67300000,-8.41800000,2021-12-05
Kepler-1854 b,Kepler-1854,1,Transit,2021,Kepler,0,2.58746104,,,0,423.34800000,,,2021-12-05
Kepler-1855 b,Kepler-1855,1,Transit,2021,Kepler,0,1.21620500,,,0,,,,2021-12-05
Kepler-1856 b,Kepler-1856,1,Transit,2021,Kepler,0,1.73447868,,,0,848.76000000,24.09200000,-22.82100000,2021-12-05
Kepler-1857 b,Kepler-1857,1,Transit,2021,Kepler,0,1.96065412,,,0,853.27500000,17.34900000,-16.68300000,2021-12-05
Kepler-1858 b,Kepler-1858,1,Transit,2021,Kepler,0,2.42168247,,,0,833.05500000,24.54400000,-24.54400000,2021-12-05
Kepler-1859 b,Kepler-1859,1,Transit,2021,Kepler,0,1.58313575,,,0,1331.25000000,43.26500000,-43.26500000,2021-12-05
Kepler-1859 c,Kepler-1859,1,Transit,2023,Kepler,0,1.66000000,0.29000000,-0.23000000,0,1331.25000000,43.26500000,-43.26500000,2017-05-08
Kepler-186 b,Kepler-186,1,Transit,2014,Kepler,0,1.07000000,0.12000000,-0.12000000,0,177.59400000,0.77400000,-0.77400000,2014-05-14
Kepler-186 c,Kepler-186,1,Transit,2014,Kepler,0,1.25000000,0.14000000,-0.14000000,0,177.59400000,0.77400000,-0.77400000,2014-05-14
Kepler-186 d,Kepler-186,1,Transit,2014,Kepler,0,1.40000000,0.16000000,-0.16000000,0,177.59400000,0.77400000,-0.77400000,2014-05-14
Kepler-186 e,Kepler-186,1,Transit,2014,Kepler,0,1.27000000,0.15000000,-0.14000000,0,177.59400000,0.77400000,-0.77400000,2014-05-14
Kepler-1860 b,Kepler-1860,1,Transit,2021,Kepler,0,1.13863767,,,0,438.70300000,2.62800000,-2.59700000,2021-12-05
Kepler-1861 b,Kepler-1861,1,Transit,2021,Kepler,0,2.20677414,,,0,829.98500000,12.30950000,-12.30950000,2021-12-05
Kepler-1862 b,Kepler-1862,1,Transit,2021,Kepler,0,2.20300000,,,0,1232.19000000,48.00000000,-44.59000000,2021-12-05
Kepler-1863 b,Kepler-1863,1,Transit,2021,Kepler,0,2.26309256,,,0,865.54600000,11.63650000,-11.63650000,2021-12-05
Kepler-1864 b,Kepler-1864,1,Transit,2021,Kepler,0,0.75408365,,,0,298.89400000,1.85400000,-1.83100000,2021-12-05
Kepler-1865 b,Kepler-1865,1,Transit,2021,Kepler,0,1.57686072,,,0,922.25500000,27.38700000,-25.87700000,2021-12-05
Kepler-1866 b,Kepler-1866,1,Transit,2021,Kepler,0,2.08215108,,,0,976.73700000,18.31700000,-17.66600000,2021-12-05
Kepler-1867 b,Kepler-1867,1,Transit,2021,Kepler,0,1.15985997,,,0,680.58300000,7.09600000,-6.95400000,2021-12-05
Kepler-1868 b,Kepler-1868,1,Transit,2021,Kepler,0,3.14950109,,,0,274.18000000,0.95050000,-0.95050000,2021-12-05
Kepler-1869 b,Kepler-1869,1,Transit,2021,Kepler,0,1.11955354,,,0,113.02500000,0.29100000,-0.29100000,2021-12-05
Kepler-1869 c,Kepler-1869,1,Transit,2023,Kepler,0,0.74000000,0.12000000,-0.03000000,0,113.02500000,0.29100000,-0.29100000,2017-05-08
Kepler-187 b,Kepler-187,1,Transit,2014,Kepler,0,1.41000000,0.28000000,-0.28000000,0,1143.00000000,33.31000000,-31.51000000,2014-05-14
Kepler-187 c,Kepler-187,1,Transit,2014,Kepler,0,2.67000000,0.52000000,-0.52000000,0,1143.00000000,33.31000000,-31.51000000,2014-05-14
Kepler-1870 b,Kepler-1870,1,Transit,2021,Kepler,0,2.10143764,,,0,407.21600000,2.75200000,-2.71600000,2021-12-05
Kepler-1871 b,Kepler-1871,1,Transit,2021,Kepler,0,2.42172881,,,0,854.62300000,16.74850000,-16.74850000,2021-12-05
Kepler-1872 b,Kepler-1872,1,Transit,2021,Kepler,0,2.38421141,,,0,840.18200000,22.35300000,-21.24400000,2021-12-05
Kepler-1873 b,Kepler-1873,1,Transit,2021,Kepler,0,1.62573811,,,0,820.95700000,26.23350000,-26.23350000,2021-12-05
Kepler-1874 b,Kepler-1874,1,Transit,2021,Kepler,0,2.21110724,,,0,408.00700000,,,2021-12-05
Kepler-1875 b,Kepler-1875,1,Transit,2021,Kepler,0,3.22686692,,,0,1660.45000000,140.93000000,-120.86000000,2021-12-05
Kepler-1876 b,Kepler-1876,1,Transit,2021,Kepler,0,0.85300000,0.03900000,-0.02600000,0,259.93500000,1.79700000,-1.77300000,2023-04-17
Kepler-1877 b,Kepler-1877,1,Transit,2021,Kepler,0,0.62408600,,,0,285.31200000,1.86500000,-1.84100000,2021-12-05
Kepler-1878 b,Kepler-1878,1,Transit,2021,Kepler,0,2.92019781,,,0,1494.30000000,57.80000000,-53.71000000,2021-12-05
Kepler-1879 b,Kepler-1879,1,Transit,2021,Kepler,0,2.06512018,,,0,627.17100000,8.98800000,-8.74100000,2021-12-05
Kepler-188 b,Kepler-188,1,Transit,2014,Kepler,0,1.68000000,0.76000000,-0.76000000,0,968.54400000,22.38000000,-21.40900000,2014-05-14
Kepler-188 c,Kepler-188,1,Transit,2014,Kepler,0,3.19000000,1.45000000,-1.45000000,0,968.54400000,22.38000000,-21.40900000,2014-05-14
Kepler-1880 b,Kepler-1880,1,Transit,2021,Kepler,0,2.11686218,,,0,611.04100000,12.20300000,-11.74300000,2021-12-05
Kepler-1881 b,Kepler-1881,1,Transit,2021,Kepler,0,2.98104391,,,0,1057.21000000,40.82500000,-40.82500000,2021-12-05
Kepler-1882 b,Kepler-1882,1,Transit,2021,Kepler,0,1.48674404,,,0,443.37100000,4.27300000,-4.19400000,2021-12-05
Kepler-1883 b,Kepler-1883,1,Transit,2021,Kepler,0,3.25107395,,,0,1377.61000000,70.81000000,-64.32000000,2021-12-05
Kepler-1884 b,Kepler-1884,1,Transit,2021,Kepler,0,1.81406781,,,0,1443.09000000,54.04000000,-50.34000000,2021-12-05
Kepler-1885 b,Kepler-1885,1,Transit,2021,Kepler,0,1.51110555,,,0,818.48200000,14.94500000,-14.42900000,2021-12-05
Kepler-1886 b,Kepler-1886,1,Transit,2021,Kepler,0,2.58158428,,,0,1059.51000000,39.72000000,-37.00000000,2021-12-05
Kepler-1887 b,Kepler-1887,1,Transit,2021,Kepler,0,2.92454357,,,0,1366.18000000,78.15000000,-70.28000000,2021-12-05
Kepler-1888 b,Kepler-1888,1,Transit,2021,Kepler,0,1.32578716,,,0,402.94700000,4.58500000,-4.48500000,2021-12-05
Kepler-1889 b,Kepler-1889,1,Transit,2021,Kepler,0,2.94360686,,,0,1395.13000000,69.24000000,-63.08000000,2021-12-05
Kepler-189 b,Kepler-189,1,Transit,2014,Kepler,0,1.21000000,0.61000000,-0.61000000,0,591.53400000,7.13400000,-6.96900000,2014-05-14
Kepler-189 c,Kepler-189,1,Transit,2014,Kepler,0,2.38000000,1.19000000,-1.19000000,0,591.53400000,7.13400000,-6.96900000,2014-05-14
Kepler-1890 b,Kepler-1890,1,Transit,2021,Kepler,0,0.86867375,,,0,529.59600000,6.75400000,-6.58800000,2021-12-05
Kepler-1891 b,Kepler-1891,1,Transit,2021,Kepler,0,1.52139156,,,0,596.24000000,6.07050000,-6.07050000,2021-12-05
Kepler-1892 b,Kepler-1892,1,Transit,2021,Kepler,0,1.83707938,,,0,851.59500000,25.70400000,-24.26500000,2021-12-05
Kepler-1893 b,Kepler-1893,1,Transit,2021,Kepler,0,1.70557445,,,0,1050.72000000,27.41000000,-26.07000000,2021-12-05
Kepler-1894 b,Kepler-1894,1,Transit,2021,Kepler,0,1.20117759,,,0,935.19100000,24.74500000,-23.52300000,2021-12-05
Kepler-1894 c,Kepler-1894,1,Transit,2023,Kepler,0,1.21000000,0.37000000,-0.11000000,0,935.19100000,24.74500000,-23.52300000,2017-05-08
Kepler-1895 b,Kepler-1895,1,Transit,2021,Kepler,0,2.11934728,,,0,984.18700000,29.85300000,-28.17300000,2021-12-05
Kepler-1896 b,Kepler-1896,1,Transit,2021,Kepler,0,3.09935997,,,0,1732.91000000,100.03000000,-89.87000000,2021-12-05
Kepler-1897 b,Kepler-1897,1,Transit,2021,Kepler,0,2.81407954,,,0,983.17400000,37.27600000,-34.68900000,2021-12-05
Kepler-1898 b,Kepler-1898,1,Transit,2021,Kepler,0,0.93353523,,,0,360.92100000,1.89700000,-1.87800000,2021-12-05
Kepler-1899 b,Kepler-1899,1,Transit,2021,Kepler,0,1.55098292,,,0,711.50900000,18.48200000,-18.48200000,2021-12-05
Kepler-19 b,Kepler-19,1,Transit,2011,Kepler,0,2.20900000,0.04800000,-0.04800000,0,218.56200000,0.97500000,-0.96600000,2023-04-17
Kepler-19 c,Kepler-19,1,Transit Timing Variations,2011,Kepler,0,,,,,218.56200000,0.97500000,-0.96600000,2017-04-13
Kepler-19 d,Kepler-19,1,Radial Velocity,2017,Roque de los Muchachos Observatory,0,,,,,218.56200000,0.97500000,-0.96600000,2017-04-13
Kepler-190 b,Kepler-190,1,Transit,2014,Kepler,0,1.56000000,0.11000000,-0.11000000,0,433.38700000,2.76700000,-2.73300000,2014-05-14
Kepler-190 c,Kepler-190,1,Transit,2014,Kepler,0,1.46000000,0.10000000,-0.10000000,0,433.38700000,2.76700000,-2.73300000,2014-05-14
Kepler-1900 b,Kepler-1900,1,Transit,2021,Kepler,0,1.62314676,,,0,1540.43000000,84.63000000,-76.40000000,2021-12-05
Kepler-1901 b,Kepler-1901,1,Transit,2021,Kepler,0,1.47418907,,,0,1028.37000000,25.80000000,-24.58000000,2021-12-05
Kepler-1902 b,Kepler-1902,1,Transit,2021,Kepler,0,1.17563613,,,0,344.33700000,6.47800000,-6.24700000,2021-12-05
Kepler-1903 b,Kepler-1903,1,Transit,2021,Kepler,0,2.28642395,,,0,1775.44000000,79.10000000,-72.76000000,2021-12-05
Kepler-1904 b,Kepler-1904,1,Transit,2021,Kepler,0,1.39049940,,,0,270.85400000,2.27150000,-2.27150000,2021-12-05
Kepler-1905 b,Kepler-1905,1,Transit,2021,Kepler,0,1.44607340,,,0,1051.53000000,32.45000000,-32.45000000,2021-12-05
Kepler-1906 b,Kepler-1906,1,Transit,2021,Kepler,0,2.77615754,,,0,1360.63000000,51.75000000,-48.14000000,2021-12-05
Kepler-1907 b,Kepler-1907,1,Transit,2021,Kepler,0,0.86973029,,,0,292.11100000,1.33300000,-1.32200000,2021-12-05
Kepler-1907 c,Kepler-1907,1,Transit,2021,Kepler,0,1.15547044,,,0,292.11100000,1.33300000,-1.32200000,2021-12-05
Kepler-1909 b,Kepler-1909,1,Transit,2021,Kepler,0,1.09217411,,,0,763.66200000,17.94050000,-17.94050000,2021-12-05
Kepler-191 b,Kepler-191,1,Transit,2014,Kepler,0,1.34000000,0.66000000,-0.66000000,0,594.46400000,7.88500000,-7.88500000,2014-05-14
Kepler-191 c,Kepler-191,1,Transit,2014,Kepler,0,1.86000000,0.92000000,-0.92000000,0,594.46400000,7.88500000,-7.88500000,2014-05-14
Kepler-191 d,Kepler-191,1,Transit,2016,Kepler,0,2.28000000,0.16000000,-0.13000000,0,594.46400000,7.88500000,-7.88500000,2016-05-10
Kepler-1910 b,Kepler-1910,1,Transit,2021,Kepler,0,1.18400000,,,0,,,,2021-12-05
Kepler-1911 b,Kepler-1911,1,Transit,2021,Kepler,0,1.01100000,,,0,269.91200000,2.02800000,-1.99800000,2021-12-05
Kepler-1912 b,Kepler-1912,1,Transit,2021,Kepler,0,1.35670508,,,0,297.01700000,1.82500000,-1.80300000,2021-12-05
Kepler-1913 b,Kepler-1913,1,Transit,2021,Kepler,0,1.51852059,,,0,876.30000000,20.85000000,-19.91900000,2021-12-05
Kepler-1914 b,Kepler-1914,1,Transit,2021,Kepler,0,2.94298030,,,0,1621.56000000,86.22000000,-78.08000000,2021-12-05
Kepler-1915 b,Kepler-1915,1,Transit,2021,Kepler,0,3.21798413,,,0,1514.66000000,79.11000000,-71.74000000,2021-12-05
Kepler-1916 b,Kepler-1916,1,Transit,2021,Kepler,0,2.61757235,,,0,2055.82000000,174.19000000,-149.52000000,2021-12-05
Kepler-1917 b,Kepler-1917,1,Transit,2021,Kepler,0,1.88971288,,,0,909.03700000,25.02500000,-25.02500000,2021-12-05
Kepler-1918 b,Kepler-1918,1,Transit,2021,Kepler,0,2.29763023,,,0,1030.11000000,35.29000000,-33.05900000,2021-12-05
Kepler-1919 b,Kepler-1919,1,Transit,2021,Kepler,0,2.62390658,,,0,1177.53000000,52.74000000,-48.48000000,2021-12-05
Kepler-192 b,Kepler-192,1,Transit,2014,Kepler,0,2.74000000,0.45000000,-0.45000000,0,651.67400000,6.74350000,-6.74350000,2014-05-14
Kepler-192 c,Kepler-192,1,Transit,2014,Kepler,0,2.79000000,0.52000000,-0.52000000,0,651.67400000,6.74350000,-6.74350000,2014-05-14
Kepler-192 d,Kepler-192,1,Transit,2016,Kepler,0,1.02000000,0.10000000,-0.07000000,0,651.67400000,6.74350000,-6.74350000,2016-05-10
Kepler-1920 b,Kepler-1920,1,Transit,2021,Kepler,0,2.95415848,,,0,885.91300000,14.34200000,-14.34200000,2021-12-05
Kepler-1921 b,Kepler-1921,1,Transit,2021,Kepler,0,2.89459458,,,0,928.98900000,15.25300000,-14.77700000,2021-12-05
Kepler-1921 c,Kepler-1921,1,Transit,2023,Kepler,0,1.41000000,0.33000000,-0.57000000,0,928.98900000,15.25300000,-14.77700000,2017-05-08
Kepler-1922 b,Kepler-1922,1,Transit,2021,Kepler,0,2.29064904,,,0,1344.29000000,46.99000000,-46.99000000,2021-12-05
Kepler-1923 b,Kepler-1923,1,Transit,2021,Kepler,0,1.95958179,,,0,990.83800000,,,2021-12-05
Kepler-1924 b,Kepler-1924,1,Transit,2021,Kepler,0,2.65446572,,,0,1910.77000000,102.05000000,-102.05000000,2021-12-05
Kepler-1925 b,Kepler-1925,1,Transit,2021,Kepler,0,3.00177922,,,0,1771.31000000,81.00000000,-74.34000000,2021-12-05
Kepler-1926 b,Kepler-1926,1,Transit,2021,Kepler,0,2.31495961,,,0,667.40500000,27.74500000,-25.65000000,2021-12-05
Kepler-1927 b,Kepler-1927,1,Transit,2021,Kepler,0,3.40627075,,,0,1091.00000000,24.72000000,-23.67000000,2021-12-05
Kepler-1928 b,Kepler-1928,1,Transit,2021,Kepler,0,1.99200000,0.13300000,-0.07800000,0,326.36200000,2.47300000,-2.43700000,2022-07-12
Kepler-1929 b,Kepler-1929,1,Transit,2021,Kepler,0,3.07250761,,,0,508.20100000,5.59900000,-5.48000000,2021-12-05
Kepler-193 b,Kepler-193,1,Transit,2014,Kepler,0,2.39000000,1.08000000,-1.08000000,0,1009.10000000,22.90000000,-21.92900000,2014-05-14
Kepler-193 c,Kepler-193,1,Transit,2014,Kepler,0,2.75000000,1.24000000,-1.24000000,0,1009.10000000,22.90000000,-21.92900000,2014-05-14
Kepler-1930 b,Kepler-1930,1,Transit,2021,Kepler,0,1.52955541,,,0,275.69400000,1.16600000,-1.15600000,2021-12-05
Kepler-1931 b,Kepler-1931,1,Transit,2021,Kepler,0,2.65323514,,,0,620.09100000,9.01200000,-8.76300000,2021-12-05
Kepler-1932 b,Kepler-1932,1,Transit,2021,Kepler,0,1.51482218,,,0,713.73300000,13.17800000,-12.71700000,2021-12-05
Kepler-1933 b,Kepler-1933,1,Transit,2021,Kepler,0,1.17984089,,,0,328.00700000,2.22600000,-2.19700000,2021-12-05
Kepler-1934 b,Kepler-1934,1,Transit,2021,Kepler,0,0.91307734,,,0,428.51400000,4.34000000,-4.25500000,2021-12-05
Kepler-1935 b,Kepler-1935,1,Transit,2021,Kepler,0,2.50271696,,,0,904.70200000,14.76400000,-14.30500000,2021-12-05
Kepler-1936 b,Kepler-1936,1,Transit,2021,Kepler,0,3.16615594,,,0,871.09600000,11.41000000,-11.12400000,2021-12-05
Kepler-1937 b,Kepler-1937,1,Transit,2021,Kepler,0,3.02291330,,,0,905.06900000,16.10100000,-15.55800000,2021-12-05
Kepler-1938 b,Kepler-1938,1,Transit,2021,Kepler,0,1.82828927,,,0,421.15200000,4.63900000,-4.54000000,2021-12-05
Kepler-1939 b,Kepler-1939,1,Transit,2021,Kepler,0,1.16480773,,,0,189.83300000,0.49500000,-0.49200000,2021-12-05
Kepler-194 b,Kepler-194,1,Transit,2014,Kepler,0,1.51000000,0.79000000,-0.79000000,0,1097.97000000,28.77000000,-27.37000000,2014-05-14
Kepler-194 c,Kepler-194,1,Transit,2014,Kepler,0,2.59000000,1.36000000,-1.36000000,0,1097.97000000,28.77000000,-27.37000000,2014-05-14
Kepler-194 d,Kepler-194,1,Transit,2014,Kepler,0,2.40000000,1.26000000,-1.26000000,0,1097.97000000,28.77000000,-27.37000000,2014-05-14
Kepler-1940 b,Kepler-1940,1,Transit,2021,Kepler,0,1.54732469,,,0,798.59500000,15.78300000,-15.19400000,2021-12-05
Kepler-1941 b,Kepler-1941,1,Transit,2021,Kepler,0,2.64976949,,,0,1494.39000000,47.23000000,-44.47000000,2021-12-05
Kepler-1942 b,Kepler-1942,1,Transit,2021,Kepler,0,2.11702870,,,0,842.49200000,20.93100000,-19.95800000,2021-12-05
Kepler-1943 b,Kepler-1943,1,Transit,2021,Kepler,0,1.54869189,,,0,1004.55000000,17.13850000,-17.13850000,2021-12-05
Kepler-1944 b,Kepler-1944,1,Transit,2021,Kepler,0,2.75971163,,,0,1076.48000000,35.40000000,-33.25000000,2021-12-05
Kepler-1945 b,Kepler-1945,1,Transit,2021,Kepler,0,1.28900000,,,0,,,,2021-12-05
Kepler-1946 b,Kepler-1946,1,Transit,2021,Kepler,0,2.48812698,,,0,1002.12000000,41.13000000,-38.06700000,2021-12-05
Kepler-1947 b,Kepler-1947,1,Transit,2021,Kepler,0,1.01016660,,,0,468.77100000,4.74500000,-4.65200000,2021-12-05
Kepler-1948 b,Kepler-1948,1,Transit,2021,Kepler,0,1.03283226,,,0,193.90300000,1.44500000,-1.42400000,2021-12-05
Kepler-1949 b,Kepler-1949,1,Transit,2021,Kepler,0,2.21964541,,,0,2617.35000000,178.57500000,-178.57500000,2021-12-05
Kepler-195 b,Kepler-195,1,Transit,2014,Kepler,0,2.03000000,0.74000000,-0.74000000,0,652.05100000,8.90000000,-8.66800000,2014-05-14
Kepler-195 c,Kepler-195,1,Transit,2014,Kepler,0,1.55000000,0.57000000,-0.57000000,0,652.05100000,8.90000000,-8.66800000,2014-05-14
Kepler-1950 b,Kepler-1950,1,Transit,2021,Kepler,0,1.52696349,,,0,697.25300000,12.49750000,-12.49750000,2021-12-05
Kepler-1951 b,Kepler-1951,1,Transit,2021,Kepler,0,2.32107188,,,0,1277.32000000,27.41000000,-26.30000000,2021-12-05
Kepler-1952 b,Kepler-1952,1,Transit,2021,Kepler,0,1.23923346,,,0,852.06200000,,,2021-12-05
Kepler-1953 b,Kepler-1953,1,Transit,2021,Kepler,0,1.28574667,,,0,605.63100000,9.92900000,-9.61900000,2021-12-05
Kepler-1954 b,Kepler-1954,1,Transit,2021,Kepler,0,1.80235934,,,0,1373.83000000,68.26000000,-62.19000000,2021-12-05
Kepler-1955 b,Kepler-1955,1,Transit,2021,Kepler,0,1.16654878,,,0,449.35100000,5.66800000,-5.53000000,2021-12-05
Kepler-1956 b,Kepler-1956,1,Transit,2021,Kepler,0,1.08940238,,,0,360.46800000,3.77100000,-3.69500000,2021-12-05
Kepler-1957 b,Kepler-1957,1,Transit,2021,Kepler,0,0.94374867,,,0,460.89900000,4.38200000,-4.38200000,2021-12-05
Kepler-1958 b,Kepler-1958,1,Transit,2021,Kepler,0,2.05124311,,,0,1320.38000000,49.91000000,-46.46000000,2021-12-05
Kepler-1959 b,Kepler-1959,1,Transit,2021,Kepler,0,1.14315727,,,0,479.26300000,5.55900000,-5.43500000,2021-12-05
